Frame, cxs, cys, ws, hs, areas
2242,179.29800482907612,161.0843817511755,54.0,35.0,1311.5
2243,132.0056858564321,145.28926794598434,18.0,25.0,234.5
2244,132.05509641873277,145.65633608815426,18.0,24.0,242.0
2245,131.47217441193345,146.3235800344234,20.0,25.0,290.5
2246,131.47975596228508,147.91458679977814,20.0,26.0,300.5
2247,131.30721003134795,148.90282131661442,21.0,27.0,319.0
2248,131.57297830374753,148.78846153846155,21.0,26.0,338.0
2249,130.80380952380952,149.96571428571428,21.0,26.0,350.0
2250,131.55119825708059,150.6958605664488,22.0,30.0,382.5
2251,132.5738219895288,152.1413612565445,24.0,35.0,477.5
2252,132.04104211277658,152.05888650963598,22.0,35.0,467.0
2253,144.8537480063796,155.17464114832535,52.0,40.0,1045.0
2254,142.7993246502653,154.37964302942595,49.0,40.0,1036.5
2255,140.93916666666667,154.0873333333333,46.0,41.0,1000.0
2256,138.4532791642484,153.10659702070032,42.0,34.0,861.5
2257,136.80352480417756,153.7267188859878,38.0,33.0,766.0
2258,134.3911885741951,153.63422900024204,36.0,35.0,688.5
2259,133.0628272251309,153.68611318873099,33.0,34.0,668.5
2260,131.9761303004774,153.22662173546757,28.0,32.0,593.5
2261,131.51752645502646,153.20535714285714,26.0,29.0,504.0
2262,130.59357923497268,153.76639344262296,26.0,29.0,488.0
2263,128.74843462246776,153.6622467771639,25.0,31.0,452.5
2264,127.01816396661756,154.32547864506628,22.0,27.0,339.5
2265,125.43712930011861,155.97449584816133,18.0,23.0,281.0
2266,406.2371703773883,265.17993052265905,67.0,54.0,2111.0
2267,404.34642068748025,265.2091611479029,67.0,55.0,2114.0
2268,402.7726122707147,265.16295066413664,66.0,55.0,2108.0
2269,398.41873516080295,266.3418231527448,75.0,56.0,2316.5
2270,396.73331936002234,265.9096625445399,74.0,57.0,2385.5
2271,397.0653756661412,264.84958342715606,69.0,57.0,2220.5
2272,94.26146220570011,153.62887236679057,18.0,26.0,269.0
2273,94.06587615283266,153.19433465085638,17.0,26.0,253.0
2274,95.31875414181576,152.91053677932405,17.0,25.0,251.5
2275,390.44401238568446,264.6255490746741,71.0,58.0,2314.5
2276,388.5428854034195,264.6829871414441,72.0,59.0,2359.0
2277,386.67800882167614,264.75460337464114,72.0,60.0,2380.5
2278,381.8205908456954,266.1093571700266,77.0,60.0,2629.0
2279,380.0775418275418,266.35740025740023,78.0,59.0,2590.0
2280,378.4100559369438,266.30472921434017,78.0,59.0,2622.0
2281,376.9491153299754,266.39383959705543,79.0,58.0,2581.0
2282,375.34297360248445,266.4640916149068,80.0,58.0,2576.0
2283,373.24076273423066,266.50296912114015,79.0,58.0,2526.0
2284,372.18460925039875,266.6525119617225,80.0,57.0,2508.0
2285,369.7055566808453,266.8487610559719,79.0,57.0,2468.5
2286,350.466966447596,267.3728813559322,50.0,56.0,1445.5
2287,366.0981758557081,267.03976224636193,82.0,57.0,2439.5
2288,363.72526513625985,267.3577661431064,82.0,57.0,2483.0
2289,362.083486676208,267.3475090301915,83.0,56.0,2445.5
2290,360.6459728139582,267.22418340434166,85.0,57.0,2464.5
2291,358.2628413084617,267.17998107596645,86.0,57.0,2466.0
2292,356.0954143933489,267.5348142374642,87.0,58.0,2566.0
2293,354.4738745721113,267.3662726861719,89.0,58.0,2580.5
2294,352.52134086922626,266.6821932047034,87.0,59.0,2565.5
2295,350.30411764705883,266.6630065359477,89.0,59.0,2550.0
2296,348.27047066408767,266.4375241779497,91.0,60.0,2585.0
2297,346.8450572125305,266.58950790971045,91.0,60.0,2665.5
2298,345.1994075171265,266.316484601617,90.0,61.0,2700.5
2299,342.9588371808965,266.44515695614996,92.0,61.0,2729.0
2300,341.6282211509849,266.17282628102123,94.0,63.0,2800.5
2301,339.65530637471306,266.3117899817529,92.0,62.0,2831.5
2302,337.86094033608526,266.23965103343284,94.0,62.0,2846.5
2303,336.0179324894515,266.00791139240505,92.0,64.0,2844.0
2304,334.379830294691,265.7988189427818,91.0,64.0,2907.0
2305,332.40342759211654,265.782804912882,92.0,64.0,2917.5
2306,330.77189109639437,265.68398709458313,94.0,64.0,2944.5
2307,329.1475299274996,265.59613331085257,94.0,64.0,2965.5
2308,327.285200179937,265.34671614934774,92.0,65.0,2964.0
2309,325.5310753791766,265.23680009123046,93.0,65.0,2923.0
2310,323.76223019534143,265.14983769007347,93.0,65.0,2926.5
2311,322.0894739841568,265.15495526300793,93.0,65.0,2924.5
2312,320.58241322688406,265.1422343015684,93.0,66.0,2943.5
2313,319.0764584052468,265.11040156483716,94.0,64.0,2897.0
2314,316.88097695218437,265.130948285747,93.0,64.0,2907.0
2315,315.15057628665977,264.8470272737647,93.0,65.0,2921.0
2316,315.7053705370537,264.4276627662766,95.0,63.0,2777.5
2317,312.2860182541015,264.8698695335685,94.0,63.0,2976.5
2318,311.0051282051282,265.07714364488555,95.0,63.0,3022.5
2319,309.91540020263426,265.08026567601036,97.0,62.0,2961.0
2320,309.1044604976493,265.1234376791652,96.0,62.0,2907.0
2321,307.4280868385346,264.9465174129353,97.0,61.0,2948.0
2322,305.8410265145063,264.94066882416394,96.0,60.0,2935.5
2323,304.31253188233296,265.241002097149,98.0,61.0,2940.5
2324,302.3845421983434,265.3147526304007,97.0,61.0,2978.0
2325,299.8794117647059,264.6595315904139,101.0,61.0,3060.0
2326,297.89563617245005,264.1098843322818,100.0,61.0,3170.0
2327,295.849095930384,264.19842634568283,100.0,63.0,3198.5
2328,294.06404357713257,264.1861018562589,98.0,62.0,3151.5
2329,291.26429524689456,264.43922595216094,102.0,62.0,3247.0
2330,289.86037966932025,264.80348030210246,102.0,61.0,3266.0
2331,288.0570269992814,264.7218458063854,103.0,61.0,3247.0
2332,286.27567372597514,264.4902870098418,103.0,63.0,3234.5
2333,284.3434984520124,264.31093911248706,101.0,63.0,3230.0
2334,282.61789757972366,264.0419653059104,102.0,62.0,3209.0
2335,280.65581838387044,263.87797004815576,100.0,62.0,3149.5
2336,255.63068081343943,261.1101679929266,54.0,62.0,1885.0
2337,275.97523170341964,263.28603387663793,100.0,63.0,3129.0
2338,274.1177809538934,263.0767031919962,99.0,64.0,3148.5
2339,250.57896977437207,260.7964240102171,54.0,62.0,1957.5
2340,248.9887370600414,260.81590062111803,54.0,62.0,2012.5
2341,247.13907728376455,260.88034832119234,54.0,62.0,1990.5
2342,245.63373872755852,260.8177380656904,54.0,61.0,2014.5
2343,243.83659644774886,260.5271375464684,53.0,61.0,2017.5
2344,263.5831315577078,262.9666565778854,106.0,65.0,3304.0
2345,240.5235269880511,260.468397198187,56.0,63.0,2022.5
2346,239.0943257184967,260.63800867927614,57.0,63.0,2035.5
2347,237.31901995453399,260.61463332491365,57.0,63.0,1979.5
2348,258.9787571967441,263.5224836212031,106.0,65.0,3358.0
2349,256.986441699307,263.28211308627095,107.0,66.0,3319.0
2350,232.8538281186838,260.2302530519848,59.0,64.0,2061.5
2351,253.43993103098532,262.9617627668746,107.0,66.0,3286.5
2352,251.2999245283019,263.1206037735849,109.0,66.0,3312.5
2353,250.26561552456033,263.12239741257326,109.0,65.0,3298.0
2354,249.06686016905996,263.41949282004276,110.0,66.0,3273.0
2355,246.7326902131632,262.94720190861466,108.0,64.0,3213.5
2356,244.99150400602247,262.8358337366242,109.0,65.0,3099.5
2357,242.87194794019575,263.05281273529096,109.0,66.0,3099.0
2358,205.38269100743744,231.54293441514534,23.0,17.0,246.5
2359,216.2648086593369,258.9694877695389,60.0,64.0,1955.5
2360,234.9379805803446,260.86860863220517,100.0,66.0,2969.5
2361,232.76619906479627,260.7796147851258,99.0,66.0,2994.0
2362,231.12880765883375,261.44462576153177,99.0,66.0,3064.0
2363,229.32009448472863,261.0594924192485,98.0,67.0,3034.0
2364,207.35256078634248,257.419296430419,55.0,67.0,1933.0
2365,205.52135645871084,256.59849857623607,53.0,67.0,1931.5
2366,203.91539588179546,256.5171017489446,51.0,68.0,1934.5
2367,201.95995024875623,255.39228855721393,54.0,69.0,2010.0
2368,200.87576442992375,255.2952165535729,53.0,69.0,1989.5
2369,199.21870882740447,255.24991765480894,52.0,69.0,2024.0
2370,197.93648424543946,255.09676616915422,51.0,69.0,2010.0
2371,196.68971275885102,254.73513694054776,53.0,69.0,1996.0
2372,194.98073316283035,254.5153452685422,53.0,67.0,1955.0
2373,193.54601226993864,254.55240286298567,54.0,67.0,1956.0
2374,192.50674176480626,254.5773169482847,54.0,67.0,1953.0
2375,191.02595946528675,254.4432082794308,54.0,67.0,1932.5
2376,189.03984375,253.74895833333332,55.0,65.0,1920.0
2377,187.21810594447282,253.46678589678078,55.0,66.0,1957.0
2378,185.6216848673947,253.06664933263994,55.0,65.0,1923.0
2379,184.07322491779968,253.3287123433751,53.0,65.0,1875.5
2380,182.72820790471033,253.91535823858507,51.0,65.0,1847.0
2381,181.141280972417,254.1727910238429,52.0,64.0,1782.5
2382,180.0170107033639,254.28641055045873,51.0,63.0,1744.0
2383,178.75405779889152,254.56304433887567,51.0,64.0,1684.0
2384,177.61189167175726,255.3583791488495,52.0,63.0,1637.0
2385,176.43921692453426,255.671192506052,52.0,61.0,1583.5
2386,174.97017126006577,257.5923783599864,51.0,51.0,1469.5
2387,173.32119514472456,257.8787348272642,50.0,50.0,1428.0
2388,172.0727900881582,257.89027877055037,49.0,49.0,1399.0
2389,170.62995440196423,258.09400210452475,51.0,49.0,1425.5
2390,168.64383723681098,257.55086349656966,53.0,48.0,1409.0
2391,166.53560742070616,257.1413524835428,51.0,49.0,1392.5
2392,164.73383596070366,256.84852638793694,52.0,49.0,1459.0
2393,162.9152561498533,256.609907470097,51.0,50.0,1477.0
2394,159.95402298850573,252.8209472849782,54.0,66.0,1682.0
2395,158.3384966736173,252.29351603614336,55.0,66.0,1678.5
2396,156.895390070922,252.79915287628052,56.0,63.0,1692.0
2397,157.10919913419912,255.17283549783548,51.0,49.0,1540.0
2398,154.035513662763,251.80967342664,55.0,62.0,1750.5
2399,152.3755800464037,251.24245939675174,54.0,61.0,1724.0
2400,151.01267139479904,251.2851063829787,52.0,61.0,1762.5
2401,149.21197457064235,250.6864028845241,51.0,60.0,1756.5
2402,148.2158899494666,250.53078794684632,51.0,60.0,1781.0
2403,146.88086330935252,250.95021582733813,50.0,60.0,1737.5
2404,145.7179789639241,250.6552639339428,48.0,59.0,1695.5
2405,144.3935117122415,250.86494168381847,49.0,58.0,1700.5
2406,142.91621783363254,250.51815280271293,49.0,58.0,1671.0
2407,141.17170800564628,250.66263359548296,47.0,57.0,1653.0
2408,140.0620696638315,251.05720939651678,48.0,56.0,1646.0
2409,138.6569599339116,251.01063610078478,47.0,56.0,1614.0
2410,136.48448784457327,249.69219814871323,49.0,63.0,1638.5
2411,135.252294936334,249.64426019149144,53.0,64.0,1688.5
2412,134.21859221859222,249.72616572616573,49.0,64.0,1683.5
2413,132.53873489694385,248.73103868413037,48.0,64.0,1641.5
2414,131.56304391823517,248.77757538959722,48.0,65.0,1647.0
2415,130.436369119421,248.5401085645356,50.0,65.0,1658.0
2416,129.0570818070818,248.15384615384616,48.0,65.0,1638.0
2417,127.75960156089545,247.75836927500512,48.0,65.0,1623.0
2418,126.71366995073892,247.58189655172413,47.0,65.0,1624.0
2419,125.24011817440912,246.93276283618582,48.0,66.0,1636.0
2420,124.26865671641791,246.39904643449418,47.0,65.0,1608.0
2421,122.81391687657431,245.91173383711165,46.0,65.0,1588.0
2422,121.52030401737241,244.9071661237785,46.0,65.0,1535.0
2423,120.62103042416166,244.9147235176549,47.0,66.0,1501.0
2424,119.72297297297297,244.28873873873872,47.0,66.0,1480.0
2425,118.14543378995432,243.94942922374426,46.0,67.0,1460.0
2426,117.13209494324046,243.91056071551426,47.0,67.0,1453.5
2427,116.30286368843069,243.90068728522337,49.0,68.0,1455.0
2428,115.29713687150839,243.7857309124767,49.0,67.0,1432.0
2429,113.69033886085076,243.06440759432826,43.0,68.0,1387.0
2430,112.56774113869334,243.5340249475114,42.0,67.0,1349.5
2431,111.13499680102366,243.43570057581573,43.0,66.0,1302.5
2432,111.04102344196683,245.57132647226985,42.0,54.0,1166.0
2433,109.86823697359029,245.84982155603137,41.0,54.0,1167.5
2434,108.65086206896552,245.5583333333333,41.0,54.0,1160.0
2435,107.89339401461866,246.10784719349053,43.0,54.0,1208.5
2436,107.26994750656166,246.3188976377953,44.0,55.0,1270.0
2437,105.89159147378055,246.57015823198637,43.0,55.0,1274.5
2438,103.02671711959637,243.3560371517028,47.0,69.0,1453.5
2439,101.8244027684751,243.06642107613303,47.0,69.0,1493.0
2440,100.86154355746936,242.6911780942917,47.0,69.0,1509.5
2441,99.06816944353696,242.41380812370684,47.0,69.0,1530.5
2442,97.8039150995271,242.1326294952161,45.0,69.0,1515.5
2443,97.02003465453757,242.1378600823045,46.0,69.0,1539.0
2444,95.87642276422764,242.12238482384822,41.0,69.0,1537.5
2445,94.63059936908517,242.11503680336486,42.0,69.0,1585.0
2446,93.70997168921045,242.24137569466288,42.0,69.0,1589.5
2447,92.75677610719033,242.47028740922573,47.0,69.0,1629.5
2448,91.51081718445606,242.47134215113297,45.0,68.0,1625.5
2449,90.30855991943605,242.4129909365559,46.0,69.0,1655.0
2450,88.99095528455284,242.38790650406503,47.0,69.0,1640.0
2451,87.75834869903707,242.54855562384756,47.0,69.0,1627.0
2452,86.07220543806646,242.586807653575,46.0,69.0,1655.0
2453,84.6585292344786,242.55133614627283,45.0,69.0,1659.0
2454,83.13724899598392,242.26395582329314,44.0,70.0,1660.0
2455,82.10748828397647,241.97507229035796,44.0,69.0,1671.5
2456,80.91623983127448,241.89414482273776,44.0,69.0,1659.5
2457,129.96548924076328,241.17986195696304,26.0,27.0,410.5
2458,129.2437751004016,241.3586345381526,25.0,27.0,415.0
2459,127.93124758594051,241.38431826960215,25.0,27.0,431.5
2460,126.850135187331,241.6465816917729,26.0,27.0,431.5
2461,125.75934401220441,242.1689549961861,26.0,29.0,437.0
2462,124.62100965107645,241.94914625092795,27.0,28.0,449.0
2463,120.5485903814262,243.21592039800996,39.0,35.0,502.5
2464,119.83007388092133,246.4958713602781,39.0,24.0,383.5
2465,117.44423440453686,242.97069943289225,39.0,36.0,529.0
2466,116.17204301075267,246.1123470522803,39.0,25.0,449.5
2467,114.5,243.00530429927414,39.0,37.0,597.0
2468,113.30070921985813,243.31120567375882,39.0,37.0,587.5
2469,112.37219589257504,245.5993680884676,39.0,27.0,527.5
2470,111.32999228989976,242.94191724492416,39.0,42.0,648.5
2471,110.38067206279125,243.26220259995094,40.0,43.0,679.5
2472,109.63199023199023,243.14749694749693,40.0,41.0,682.5
2473,108.69914040114614,243.5713944603629,40.0,41.0,698.0
2474,108.42775742775743,247.46927146927143,40.0,52.0,819.0
2475,107.28754578754578,247.99369149369147,39.0,51.0,819.0
2476,106.3525,248.09875,38.0,49.0,800.0
2477,105.34989648033125,248.6271221532091,38.0,47.0,805.0
2478,104.44108761329305,248.9077542799597,39.0,47.0,827.5
2479,103.70600900371892,249.30945390487375,39.0,46.0,851.5
2480,102.7682276229994,249.21023513139693,39.0,45.0,843.5
2481,101.8706781279847,249.59617956064946,39.0,44.0,872.5
2482,101.30440536963509,249.4549064095292,39.0,45.0,881.5
2483,100.67468123861566,249.64280510018213,40.0,46.0,915.0
2484,100.05262202866993,249.80058065686805,39.0,45.0,918.5
2485,99.32182687201275,249.7764206054169,41.0,45.0,941.5
2486,98.636061559986,249.96729625743265,41.0,45.0,953.0
2487,97.79752835618757,249.73827662095817,42.0,52.0,984.5
2488,96.81464569592423,249.28192119059696,42.0,53.0,985.5
2489,95.8313763861709,248.133072407045,41.0,55.0,1022.0
2490,95.60024431210871,248.21270422965335,41.0,55.0,1091.5
2491,94.91123996431757,248.02661314302705,41.0,56.0,1121.0
2492,94.13985185185184,247.47274074074073,41.0,56.0,1125.0
2493,93.03059301145424,246.60823546469476,41.0,57.0,1149.5
2494,92.31283383860256,246.5129204561859,42.0,57.0,1154.5
2495,91.23883740522325,246.09646166807076,42.0,58.0,1187.0
2496,90.62741799831791,245.87748808522565,44.0,58.0,1189.0
2497,89.556827473426,245.40024529844644,44.0,58.0,1223.0
2498,88.63502454991817,245.14620840152753,43.0,58.0,1222.0
2499,88.10552228875581,245.06187624750498,44.0,57.0,1252.5
2500,87.53475794750032,245.1421975992613,45.0,57.0,1263.5
2501,86.46192758253461,244.7151224707135,43.0,57.0,1252.0
2502,85.72164948453609,244.903515728258,44.0,57.0,1261.0
2503,85.13835491042238,244.73963645874196,44.0,58.0,1274.5
2504,84.16870158855191,244.71471708021528,44.0,58.0,1269.5
2505,83.35258631754589,244.70568604800408,46.0,58.0,1298.5
2506,82.50998463901689,244.80235535074243,45.0,57.0,1302.0
2507,81.69447590285642,244.96061406820183,47.0,57.0,1324.5
2508,80.92142767057636,245.03077311136332,46.0,57.0,1321.5
2509,80.25059278672157,245.09746661674777,47.0,57.0,1335.5
2576,558.6704043493033,148.99320421338768,27.0,42.0,490.5
2577,559.0692383778437,143.8150346191889,18.0,30.0,337.0
2578,557.7732709308372,143.67654706188247,19.0,30.0,320.5
2579,553.933962264151,149.49231306778475,27.0,46.0,477.0
2580,552.5194566813509,149.09618208516883,27.0,48.0,454.0
2581,549.3759157509157,154.41483516483515,28.0,36.0,364.0
2582,545.9368115942028,157.25623188405797,26.0,31.0,287.5
2583,542.9607843137254,158.82289690069575,21.0,24.0,263.5
2584,541.202380952381,158.9781746031746,19.0,24.0,252.0
2585,539.6318234610917,157.50522648083623,20.0,29.0,287.0
2586,538.104347826087,156.71652173913043,20.0,29.0,287.5
2587,536.4736842105264,156.38171185539605,21.0,30.0,313.5
2588,534.8327759197324,156.7931995540691,20.0,29.0,299.0
2589,533.0340326340327,154.67459207459206,21.0,31.0,357.5
2590,530.615,152.8525,21.0,34.0,400.0
2591,529.629760502552,151.80683156654888,21.0,36.0,424.5
2592,528.57876943881,148.65652467883703,22.0,46.0,493.0
2593,526.7989470220466,148.7686739058901,22.0,43.0,506.5
2594,525.0448717948718,148.31105006105005,23.0,43.0,546.0
2595,523.5657546337158,147.6069432185937,24.0,43.0,566.5
2596,522.629213483146,147.00605012964564,25.0,44.0,578.5
2597,521.4228130360206,146.88336192109776,27.0,44.0,583.0
2598,520.0194978632478,145.74198717948718,28.0,45.0,624.0
2599,517.9994729907772,145.8205533596838,28.0,45.0,632.5
2600,516.5300157977883,145.68667719852553,27.0,45.0,633.0
2601,515.2335766423357,145.3141389564747,28.0,45.0,616.5
2602,513.3593247588425,145.7215969989282,29.0,44.0,622.0
2603,511.8879159369527,145.76503210741387,29.0,43.0,571.0
2604,509.78000607718013,145.00060771801884,29.0,44.0,548.5
2605,509.97858880778585,137.0442822384428,20.0,30.0,342.5
2606,507.5551093261936,137.58545292280232,20.0,31.0,373.5
2607,505.81577608142493,137.38371501272263,19.0,31.0,327.5
2608,503.70818505338076,136.83274021352312,16.0,30.0,281.0
2609,502.3917404129793,136.6961651917404,15.0,30.0,282.5
2610,501.2543352601156,137.24919717405265,15.0,30.0,259.5
2625,468.26525821596243,148.38920187793425,20.0,39.0,355.0
2626,466.9348404255319,147.87278368794327,20.0,39.0,376.0
2628,464.31165311653115,138.43563685636855,15.0,27.0,246.0
2629,462.4879134860051,137.9446564885496,16.0,28.0,262.0
2630,460.5368782161235,136.61863922241278,17.0,33.0,291.5
2631,458.9499036608863,137.82594733461784,16.0,27.0,259.5
2632,456.8549664838513,137.54418037781838,16.0,27.0,273.5
2633,455.00701186623513,136.08791801510247,16.0,33.0,309.0
2634,453.09006040637007,135.96650192202085,17.0,33.0,303.5
2635,449.8028062191884,144.5995449374289,22.0,41.0,439.5
2636,448.7987421383648,137.13550600343052,16.0,28.0,291.5
2637,445.7598752598753,143.75155925155926,24.0,45.0,481.0
2638,443.69127516778525,144.17263236390752,24.0,41.0,447.0
2639,441.9894059780552,143.74839197881195,22.0,41.0,440.5
2640,439.9648919753086,143.70408950617283,22.0,41.0,432.0
2641,437.82415565345076,142.98641703377385,24.0,44.0,454.0
2642,435.56677765445795,143.51720310765816,25.0,40.0,450.5
2643,434.80650994575046,135.9258589511754,16.0,27.0,276.5
2644,431.4385767790262,143.1250936329588,24.0,41.0,445.0
2645,429.4192403265885,142.65246716364925,24.0,45.0,469.5
2646,427.37121212121207,142.59924242424242,25.0,40.0,440.0
2647,427.2393333333333,134.13866666666667,16.0,27.0,250.0
2648,424.9591964846202,134.56622724419333,17.0,28.0,265.5
2649,421.2891033373542,140.57378367511058,23.0,45.0,414.5
2650,419.2389770723104,141.61552028218694,23.0,40.0,378.0
