areas, ws, hs
cxs[i],cys[i],object_areas[i],ws[i],hs[i],framenr[i]
188.3453093812375,146.14143142286852,2338.0,73.0,83.0,3881.0
186.6135990286408,145.58681522748375,2333.5,70.0,83.0,3882.0
185.76326381266009,144.98536406878887,2277.5,68.0,83.0,3883.0
184.09735237245275,144.6703108731221,2241.0,66.0,83.0,3884.0
182.15264083161352,144.36612397768096,2180.5,64.0,84.0,3885.0
180.95454185475566,144.09162904886352,2104.5,61.0,84.0,3886.0
179.18770923003348,144.1587757054041,2091.0,60.0,84.0,3887.0
177.5253632212536,143.8794520547945,2007.5,58.0,84.0,3888.0
175.85061953036995,144.13889610952256,1923.5,58.0,84.0,3889.0
175.83278947888854,144.5676851577178,1685.5,52.0,83.0,3890.0
174.19106549954725,144.72260790824026,1656.5,50.0,83.0,3891.0
171.1541931326521,139.43155666022275,1810.5,47.0,112.0,3892.0
162.96897621509825,146.9269217511203,1934.0,71.0,71.0,3893.0
168.89453398738613,147.84302733006308,1427.0,43.0,69.0,3894.0
166.85137771275296,148.617776152158,1367.0,41.0,66.0,3895.0
166.14855417858277,140.53940260565616,1049.0,38.0,40.0,3896.0
162.15739948674081,137.3347590533219,1169.0,38.0,61.0,3897.0
161.6071330589849,131.79012345679013,1215.0,37.0,86.0,3898.0
155.20134416129935,140.93764585083542,1785.5,59.0,112.0,3899.0
152.95347330222913,149.95075168481077,1286.0,56.0,65.0,3900.0
158.8003182179793,153.18556085918854,838.0,27.0,65.0,3901.0
160.82716049382717,174.29982363315696,283.5,26.0,23.0,3902.0
160.91577698695136,174.17912218268089,281.0,26.0,23.0,3903.0
160.87550901687027,174.05177428737636,286.5,26.0,23.0,3904.0
160.77389277389275,174.15967365967364,286.0,26.0,22.0,3905.0
160.90734463276834,173.9141242937853,295.0,27.0,23.0,3906.0
161.02508361204013,173.76588628762542,299.0,27.0,23.0,3907.0
161.06410256410257,173.43162393162393,312.0,27.0,24.0,3908.0
161.04198668714798,172.9590373783922,325.5,27.0,26.0,3909.0
161.030959752322,173.12951496388027,323.0,27.0,26.0,3910.0
161.03508771929825,172.7593984962406,332.5,27.0,27.0,3911.0
160.95975378787878,172.12547348484847,352.0,27.0,29.0,3912.0
160.41209747606612,170.89643167972147,383.0,27.0,33.0,3913.0
160.40922811556706,170.86459680896937,386.5,27.0,33.0,3914.0
160.39213143104192,170.88629485516643,385.5,27.0,33.0,3915.0
159.64602446483178,169.63761467889907,436.0,31.0,37.0,3916.0
159.85223367697594,169.82970599465443,436.5,29.0,36.0,3917.0
159.90282485875707,169.74500941619584,442.5,29.0,36.0,3918.0
159.88535754824065,169.6583427922815,440.5,31.0,36.0,3919.0
159.65161527165932,169.2529368575624,454.0,32.0,36.0,3920.0
158.9230233368164,168.22988505747125,478.5,35.0,44.0,3921.0
158.8228630278064,168.03535873669753,485.5,35.0,44.0,3922.0
158.8359133126935,168.08083935328514,484.5,35.0,44.0,3923.0
159.52195293291183,169.02669476642077,474.5,33.0,37.0,3924.0
154.13749657628045,161.28293618186797,608.5,46.0,62.0,3925.0
159.5334735366281,169.00876270592357,475.5,33.0,37.0,3926.0
159.05447735784813,168.34967654068777,489.5,35.0,44.0,3927.0
153.6985219164118,160.65978593272172,654.0,46.0,62.0,3928.0
153.5678178178178,160.62887887887888,666.0,46.0,62.0,3929.0
153.57142857142858,160.5504861630516,668.5,46.0,62.0,3930.0
153.7971566387408,160.86214775323685,656.5,46.0,62.0,3931.0
153.6260826528087,160.69091808958177,673.5,46.0,62.0,3932.0
153.5781057810578,160.58942189421893,677.5,46.0,62.0,3933.0
153.5820456217807,160.60313956340445,679.5,46.0,62.0,3934.0
153.60393603936038,160.63567035670354,677.5,46.0,62.0,3935.0
153.21792165141918,160.81515364766594,710.5,46.0,63.0,3936.0
153.2287857477731,160.8640412564463,711.0,46.0,63.0,3937.0
153.1875721875722,160.78054978054976,721.5,48.0,63.0,3938.0
153.1604765241766,160.7921046484466,713.5,47.0,63.0,3939.0
152.8712168649551,161.6764767271968,798.5,47.0,63.0,3940.0
152.8712168649551,161.6764767271968,798.5,47.0,63.0,3941.0
152.79629629629628,161.58863920099876,801.0,47.0,63.0,3942.0
152.812447786132,161.50563909774436,798.0,47.0,63.0,3943.0
152.7961245104102,161.56586270871986,808.5,47.0,63.0,3944.0
152.79888613861385,161.5441419141914,808.0,47.0,63.0,3945.0
152.78454284542846,161.5610906109061,813.0,47.0,63.0,3946.0
152.7635397506642,161.54935622317598,815.5,47.0,63.0,3947.0
152.76048026048025,161.59910459910458,819.0,48.0,63.0,3948.0
152.74557657107994,161.60789099044132,819.5,48.0,63.0,3949.0
152.3610122578094,161.96599446421507,843.0,48.0,63.0,3950.0
152.45095693779905,161.87519936204146,836.0,48.0,63.0,3951.0
152.3122037914692,161.62263033175356,844.0,48.0,63.0,3952.0
152.27423167848698,161.5401891252955,846.0,48.0,63.0,3953.0
152.13908450704224,161.34917840375587,852.0,48.0,63.0,3954.0
152.0860655737705,161.2804449648712,854.0,48.0,63.0,3955.0
151.9810408202747,161.11704391565098,861.5,48.0,63.0,3956.0
151.9810408202747,161.11704391565098,861.5,48.0,63.0,3957.0
151.9810408202747,161.11704391565098,861.5,48.0,63.0,3958.0
151.9810408202747,161.11704391565098,861.5,48.0,63.0,3959.0
151.98609501738122,161.11123986095018,863.0,48.0,63.0,3960.0
152.04814172925091,161.12459079530134,865.5,48.0,63.0,3961.0
151.98609501738122,161.11123986095018,863.0,48.0,63.0,3962.0
151.95538818076477,161.08516801853997,863.0,48.0,63.0,3963.0
151.3714389403012,160.9990927236436,918.5,48.0,63.0,3964.0
151.3714389403012,160.9990927236436,918.5,48.0,63.0,3965.0
151.3714389403012,160.9990927236436,918.5,48.0,63.0,3966.0
151.3714389403012,160.9990927236436,918.5,48.0,63.0,3967.0
151.0979354155638,161.21898711840478,944.5,48.0,63.0,3968.0
151.08231976026792,161.21875550854924,945.5,48.0,63.0,3969.0
151.03003161222338,161.22550052687038,949.0,48.0,63.0,3970.0
151.02782179961258,161.19985913012854,946.5,47.0,63.0,3971.0
151.02782179961258,161.19985913012854,946.5,47.0,63.0,3972.0
151.02782179961258,161.19985913012854,946.5,47.0,63.0,3973.0
151.02782179961258,161.19985913012854,946.5,47.0,63.0,3974.0
151.02782179961258,161.19985913012854,946.5,47.0,63.0,3975.0
151.02782179961258,161.19985913012854,946.5,47.0,63.0,3976.0
151.02782179961258,161.19985913012854,946.5,47.0,63.0,3977.0
151.02782179961258,161.19985913012854,946.5,47.0,63.0,3978.0
151.02782179961258,161.19985913012854,946.5,47.0,63.0,3979.0
150.03951504265828,162.00284388564586,1113.5,47.0,63.0,3980.0
150.06765676567656,161.98724872487247,1111.0,47.0,63.0,3981.0
150.03951504265828,162.00284388564586,1113.5,47.0,63.0,3982.0
150.06765676567656,161.98724872487247,1111.0,47.0,63.0,3983.0
150.06765676567656,161.98724872487247,1111.0,47.0,63.0,3984.0
150.06765676567656,161.98724872487247,1111.0,47.0,63.0,3985.0
150.06765676567656,161.98724872487247,1111.0,47.0,63.0,3986.0
150.06765676567656,161.98724872487247,1111.0,47.0,63.0,3987.0
149.97321428571428,161.78050595238093,1120.0,48.0,63.0,3988.0
150.01693404634582,161.79515745692214,1122.0,48.0,63.0,3989.0
149.97321428571428,161.78050595238093,1120.0,48.0,63.0,3990.0
149.95144474232944,161.77316056002383,1119.0,47.0,63.0,3991.0
149.9502222222222,161.79407407407405,1125.0,48.0,63.0,3992.0
149.9502222222222,161.79407407407405,1125.0,48.0,63.0,3993.0
149.99024822695034,161.79506501182033,1128.0,48.0,63.0,3994.0
149.99024822695034,161.79506501182033,1128.0,48.0,63.0,3995.0
149.94964664310953,161.70214958775028,1132.0,48.0,63.0,3996.0
149.9404236540159,161.68211238599585,1133.0,48.0,63.0,3997.0
149.91094483568074,161.60020539906102,1136.0,48.0,63.0,3998.0
149.97449506118235,161.72062509214211,1130.5,48.0,63.0,3999.0
149.97449506118235,161.72062509214211,1130.5,48.0,63.0,4000.0
149.0386115444618,162.1916276651066,1282.0,48.0,63.0,4001.0
149.0386115444618,162.1916276651066,1282.0,48.0,63.0,4002.0
148.99700403803567,162.18796404845642,1279.5,48.0,63.0,4003.0
148.97705644635639,162.18028940164254,1278.5,48.0,63.0,4004.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4005.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4006.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4007.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4008.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4009.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4010.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4011.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4012.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4013.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4014.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4015.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4016.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4017.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4018.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4019.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4020.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4021.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4022.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4023.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4024.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4025.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4026.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4027.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4028.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4029.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4030.0
148.94411803107454,162.1696043869957,1276.5,48.0,63.0,4031.0

2067.58547008547,61.78632478632478,61.93162393162393
559.9437678154962,185.53027554634187,1929.5,67.0,53.0,4607.0
556.9467858663261,185.25346956151552,1957.5,67.0,54.0,4608.0
553.2558270828292,185.28131300911363,2066.5,67.0,55.0,4609.0
550.6095054592164,184.33847141939626,2076.0,68.0,60.0,4610.0
547.710351377018,184.0233459955682,2106.0,68.0,59.0,4611.0
545.0660018993352,183.71573282684392,2106.0,68.0,60.0,4612.0
543.3985525330671,183.13501372597955,2003.5,68.0,60.0,4613.0
539.4560006246584,183.15803857265556,2134.5,69.0,59.0,4614.0
537.4900909681611,182.40732618583496,2052.0,68.0,58.0,4615.0
535.8198877439892,181.88430929044148,1989.5,58.0,58.0,4616.0
530.8663412366341,182.2729738106307,2151.0,70.0,59.0,4617.0
527.443760917445,182.18751424014582,2194.5,70.0,59.0,4618.0
524.2845673505799,181.89139161462978,2242.0,70.0,60.0,4619.0
521.2005694163481,181.60717764291599,2224.5,69.0,59.0,4620.0
517.7911531690141,181.73723591549296,2272.0,72.0,62.0,4621.0
514.7672432669149,181.44989416830887,2283.5,72.0,63.0,4622.0
512.4556230775001,181.1657288618801,2221.5,71.0,62.0,4623.0
509.32344476422406,180.82909010405137,2258.5,71.0,62.0,4624.0
505.76982733391856,181.28482587064676,2278.0,72.0,60.0,4625.0
502.4736842105263,180.79989723262128,2270.5,72.0,60.0,4626.0
500.65989654647797,180.53407880724174,2191.0,69.0,57.0,4627.0
497.1416572928384,180.79445069366326,2222.5,70.0,58.0,4628.0
493.52231551038443,180.89475622330238,2263.0,70.0,57.0,4629.0
490.263559008509,180.59149093599703,2252.5,71.0,56.0,4630.0
488.2051811095828,180.23467828213356,2181.0,63.0,56.0,4631.0
484.6170708955224,180.0587686567164,2144.0,62.0,55.0,4632.0
481.2631857737419,180.14536511539916,2202.5,63.0,55.0,4633.0
478.0741837509491,179.80432801822323,2195.0,63.0,55.0,4634.0
474.34205382649225,179.77334235453316,2217.0,69.0,55.0,4635.0
471.6873414802859,179.33579279071554,2168.5,63.0,55.0,4636.0
467.49643041142264,179.26275115919628,2264.5,71.0,56.0,4637.0
464.40693497544163,178.5563375119126,2273.5,70.0,57.0,4638.0
461.6099728280825,178.39494749210544,2269.5,68.0,58.0,4639.0
458.1355831853167,178.02553285968028,2252.0,67.0,58.0,4640.0
452.6771130104463,178.2153032153032,2457.0,75.0,60.0,4641.0
451.0427741466957,177.42636165577343,2295.0,71.0,59.0,4642.0
447.9456752211742,177.0365577246472,2279.5,69.0,60.0,4643.0
444.67647690655207,177.09810239885428,2327.5,70.0,61.0,4644.0
441.378397261231,176.83728079368404,2385.5,68.0,62.0,4645.0
438.1532153646957,176.2984462667242,2317.0,63.0,61.0,4646.0
434.6818476149363,176.25275199654652,2316.5,65.0,61.0,4647.0
431.17029604326785,176.06675206376315,2342.0,65.0,62.0,4648.0
426.95616400470163,175.8841180944479,2410.5,71.0,62.0,4649.0
423.57748382049635,175.01514828248347,2343.5,71.0,61.0,4650.0
420.7019223793979,174.99194776931446,2297.5,63.0,61.0,4651.0
417.01056592849903,174.75394413084382,2303.0,69.0,61.0,4652.0
413.4861201240176,174.38221933809214,2311.5,68.0,62.0,4653.0
409.9350471664146,173.9399438323612,2314.5,65.0,60.0,4654.0
406.1349206349206,173.48997113997112,2310.0,69.0,61.0,4655.0
402.5525303129311,173.09068467291075,2295.5,70.0,60.0,4656.0
398.73179091688087,172.93423307626392,2334.0,70.0,62.0,4657.0
395.803896920176,171.23975137928625,2386.5,69.0,69.0,4658.0
392.7302094426695,170.63230386936456,2347.5,62.0,71.0,4659.0
388.9226929111396,170.55227499643416,2337.0,62.0,71.0,4660.0
385.19092472153693,172.142184346266,2229.5,62.0,58.0,4661.0
381.34596761991224,172.25374489332728,2203.0,69.0,53.0,4662.0
377.7112884834664,171.89182820220447,2192.5,68.0,55.0,4663.0
374.2047407407407,170.99755555555555,2250.0,68.0,65.0,4664.0
370.4045390070922,170.4904964539007,2350.0,71.0,65.0,4665.0
366.73023255813956,169.65109231853418,2365.0,70.0,65.0,4666.0
363.2968406105786,169.16975505857295,2347.5,70.0,65.0,4667.0
360.21897862064066,168.6420910576035,2346.5,69.0,66.0,4668.0
356.6486193093154,167.72433679354094,2456.5,69.0,70.0,4669.0
353.29607396674254,166.5234941006003,2415.5,68.0,70.0,4670.0
349.7818231968004,166.17107985105503,2417.0,70.0,71.0,4671.0
346.23890166562126,165.61739494041396,2391.5,69.0,71.0,4672.0
342.8381265406738,165.4209120788825,2434.0,68.0,72.0,4673.0
339.44772117962464,165.00983020554065,2424.5,68.0,71.0,4674.0
336.0979054705801,164.97147581645308,2419.0,67.0,71.0,4675.0
332.85170466429616,164.58467545143972,2390.5,60.0,70.0,4676.0
329.50799862684516,164.51335393065565,2427.5,61.0,72.0,4677.0
325.9483893557423,164.22282913165265,2380.0,65.0,71.0,4678.0
322.64128373450035,163.77928519328955,2285.0,66.0,71.0,4679.0
318.81271958127195,163.22356062235605,2324.5,65.0,70.0,4680.0
315.93803972366146,163.64543753598156,2316.0,65.0,70.0,4681.0
312.3930648287745,163.09505348553375,2321.5,60.0,70.0,4682.0
309.0324886289799,162.78687459389215,2308.5,60.0,69.0,4683.0
306.2401360544218,162.4760393046107,2205.0,58.0,69.0,4684.0
302.9116681587586,162.51253357206804,2234.0,59.0,69.0,4685.0
299.69050347620134,162.05011842004737,2181.5,59.0,69.0,4686.0
296.2463164390959,162.0146571009797,2160.5,58.0,69.0,4687.0
292.6784277313525,161.52808727948005,2154.0,58.0,69.0,4688.0
289.3228062086983,161.52020900568618,2169.0,58.0,69.0,4689.0
286.0557946755938,160.89789574366333,2091.0,56.0,68.0,4690.0
282.5940450254176,160.56548051319294,2065.5,56.0,68.0,4691.0
279.6498146275699,160.46469497809233,1978.0,55.0,67.0,4692.0
276.5005472762482,160.65614212343183,1979.5,57.0,67.0,4693.0
273.56224157649336,161.12263569983284,1894.5,56.0,65.0,4694.0
270.1975806451613,160.93315412186377,1860.0,55.0,65.0,4695.0
266.8621533442088,160.6991118361428,1839.0,55.0,64.0,4696.0
263.94933184855233,161.12815515961393,1796.0,54.0,63.0,4697.0
261.13758132414847,160.44336012246458,1742.0,54.0,63.0,4698.0
257.73930261759875,160.23268617791945,1725.5,54.0,61.0,4699.0
254.66879174256223,160.57043108682453,1647.0,54.0,59.0,4700.0
251.71647869674186,161.39024644945695,1596.0,52.0,53.0,4701.0
248.45181112548514,161.3745148771022,1546.0,52.0,50.0,4702.0
245.06313451776649,160.86400169204737,1576.0,53.0,52.0,4703.0
241.55218646864685,159.6895627062706,1616.0,52.0,62.0,4704.0
238.09641706924313,158.6778381642512,1656.0,52.0,64.0,4705.0
234.83358246138513,157.44115595416042,1672.5,52.0,65.0,4706.0
231.56780507289793,157.23507090073895,1669.0,52.0,65.0,4707.0
228.57325675130994,156.42583635630794,1654.0,51.0,64.0,4708.0
225.58784194528874,156.2772036474164,1645.0,51.0,64.0,4709.0
222.416151506231,156.00186439014814,1698.5,51.0,64.0,4710.0
219.58391572976805,156.2430872075357,1645.5,51.0,63.0,4711.0
216.85078450208132,156.19148254883126,1561.5,50.0,62.0,4712.0
214.1831742897883,156.3253263134803,1519.5,49.0,61.0,4713.0
211.4818729401068,155.97022388907828,1466.5,46.0,61.0,4714.0
209.29531098153544,155.89844509232265,1372.0,43.0,58.0,4715.0
206.8202650811346,155.33444816053512,1345.5,40.0,60.0,4716.0
204.17597227570275,154.7381594147093,1298.5,40.0,59.0,4717.0
201.6700309514197,153.28448391871888,1238.5,39.0,58.0,4718.0
199.02773246329528,153.7283849918434,1226.0,39.0,57.0,4719.0
196.69826621923934,154.21071029082773,1192.0,39.0,54.0,4720.0
193.95290937544456,154.72926447574332,1171.5,40.0,53.0,4721.0
191.2878923766816,154.5203288490284,1115.0,40.0,54.0,4722.0
188.2443522360535,154.86291685876748,1084.5,40.0,51.0,4723.0

2022.100806451613,59.596774193548384,64.54032258064517
559.4136798088412,179.4564914376742,1674.0,61.0,58.0,6098.0
556.7977018153726,179.18356508304365,1726.0,62.0,61.0,6099.0
553.7755499860763,178.57774064791607,1795.5,62.0,62.0,6100.0
551.1219026948816,178.90052450714413,1843.0,62.0,62.0,6101.0
548.7537041966108,178.30786975423652,1878.5,62.0,62.0,6102.0
544.7450208999262,178.89459880337677,2033.5,62.0,61.0,6103.0
541.8705708661417,179.10892388451444,2032.0,63.0,59.0,6104.0
538.9738106679481,179.2900848950825,2081.0,63.0,59.0,6105.0
536.1266316459726,179.0702005730659,2094.0,63.0,58.0,6106.0
533.4496601865022,178.94049312470366,2109.0,63.0,58.0,6107.0
530.5507658297804,178.64006000315806,2111.0,63.0,58.0,6108.0
527.7486149584488,178.43667282240688,2166.0,64.0,60.0,6109.0
526.5685737976783,177.57794361525703,2010.0,64.0,60.0,6110.0
522.2399150743099,178.38390961480133,2198.0,64.0,60.0,6111.0
519.7989979369289,177.52600943118185,2262.0,65.0,67.0,6112.0
517.1232817869416,177.2739117983963,2328.0,65.0,68.0,6113.0
513.93462910388,176.51306689961416,2289.5,65.0,69.0,6114.0
511.29261223047007,176.37355956168255,2357.5,65.0,69.0,6115.0
508.49774774774767,176.00922015765764,2368.0,65.0,70.0,6116.0
505.9068130047629,176.34168564920273,2414.5,65.0,69.0,6117.0
503.12189107306415,176.63580638342845,2365.5,65.0,66.0,6118.0
500.0221465076661,177.64664963089152,2348.0,66.0,60.0,6119.0
496.6646499567848,177.5719533275713,2314.0,67.0,60.0,6120.0
493.45534510888837,177.7966943321274,2349.5,67.0,62.0,6121.0
490.20972957084064,177.66181657848324,2268.0,66.0,60.0,6122.0
487.3451230228471,178.14506444053893,2276.0,67.0,59.0,6123.0
485.9601833976834,177.48230373230373,2072.0,67.0,58.0,6124.0
481.32509838216004,178.36364961375892,2287.0,69.0,58.0,6125.0
478.32082216264524,178.25305332141792,2238.0,68.0,56.0,6126.0
475.1747001584069,178.30135023006713,2209.5,68.0,54.0,6127.0
471.9434174932372,178.05139765554554,2218.0,68.0,54.0,6128.0
468.96488918147907,177.85326603759782,2278.5,70.0,56.0,6129.0
465.92744268862674,177.50849469545219,2246.5,70.0,56.0,6130.0
462.5414035851658,177.24043834821103,2296.5,71.0,59.0,6131.0
460.5307346326837,176.64674805454416,2334.5,69.0,59.0,6132.0
457.20392728281985,176.04926450180403,2402.0,71.0,62.0,6133.0
454.2991096271563,175.1499026154702,2396.0,71.0,64.0,6134.0
451.2835653029664,174.5455504006748,2371.0,71.0,65.0,6135.0
448.19014529374607,173.90327788306308,2374.5,70.0,65.0,6136.0
445.32799572991723,173.3720309580998,2498.0,70.0,66.0,6137.0
442.15933128625034,173.05042647560558,2442.5,70.0,66.0,6138.0
438.5510091616725,172.72680305848317,2419.5,72.0,65.0,6139.0
435.2532391048292,172.33277904801497,2405.5,66.0,65.0,6140.0
432.1899456161294,172.34414378564796,2513.0,67.0,67.0,6141.0
429.272288993006,171.8110952671963,2454.5,71.0,66.0,6142.0
426.3015840220385,171.24070247933884,2420.0,71.0,67.0,6143.0
423.0436614853195,171.00939550949911,2412.5,71.0,67.0,6144.0
419.82546408393864,170.749596448749,2478.0,71.0,66.0,6145.0
416.32224048205967,170.29135853190905,2434.0,67.0,66.0,6146.0
413.42984574111335,170.66391683433937,2485.0,70.0,65.0,6147.0
411.15482617145324,169.49924422370978,2315.5,70.0,66.0,6148.0
406.8694707740916,170.5498288572933,2532.0,72.0,65.0,6149.0
403.48301137142073,170.0991231675572,2433.0,71.0,64.0,6150.0
400.8177986266911,170.23468624651574,2451.5,72.0,65.0,6151.0
399.30944672278576,167.880351104396,2316.5,71.0,71.0,6152.0
396.08219561716726,167.53434152488973,2380.5,71.0,72.0,6153.0
393.8066248880931,165.88309459862728,2234.0,65.0,71.0,6154.0
389.9301777682587,166.46655243806666,2334.5,72.0,70.0,6155.0
388.11045184847103,166.4197474516963,2191.0,72.0,70.0,6156.0
383.9577887937509,168.41324921135646,2219.0,71.0,64.0,6157.0
380.6679817436373,168.3865552719115,2154.5,65.0,61.0,6158.0
377.8926755640292,167.17604067365744,2098.0,64.0,68.0,6159.0
373.5937524902382,166.17316120806436,2091.5,64.0,68.0,6160.0
370.4872495446266,165.94793564055857,2196.0,67.0,68.0,6161.0
367.24458420684834,164.54616041618138,2146.5,67.0,69.0,6162.0
364.92576385690154,164.59550130508214,2171.0,68.0,68.0,6163.0
361.61295565358716,163.60266233263678,2153.5,67.0,69.0,6164.0
357.7156256661693,163.26433596248134,2345.5,69.0,71.0,6165.0
354.7045370164104,161.55312987302295,2244.5,66.0,72.0,6166.0
351.2763373565787,161.34532856504248,2237.0,66.0,73.0,6167.0
348.2055171388207,160.96795300765854,2241.5,66.0,72.0,6168.0
344.66802255048884,161.40976236351958,2335.5,66.0,72.0,6169.0
341.37027491408935,161.0358676975945,2328.0,66.0,73.0,6170.0
338.354000590493,160.5276793622675,2258.0,62.0,73.0,6171.0
335.4676822633297,160.53957199854912,2297.5,62.0,73.0,6172.0
332.29264407761366,160.61497248769186,2302.0,61.0,73.0,6173.0
329.0057044209262,159.7539593184718,2220.5,61.0,73.0,6174.0
325.5741317898486,159.82776788364498,2246.0,66.0,74.0,6175.0
322.8518855755368,159.18597769178237,2196.5,66.0,74.0,6176.0
319.89766791731034,159.92996395203411,2265.5,67.0,74.0,6177.0
317.203450372397,159.44345645234839,2193.0,63.0,73.0,6178.0
314.09847135648556,159.80780647076284,2246.0,64.0,73.0,6179.0
311.1875421632561,159.63121205306948,2223.5,62.0,73.0,6180.0
308.59269954094475,159.71856952465572,2251.0,63.0,73.0,6181.0
305.47333949761133,159.22199106179687,2163.0,55.0,73.0,6182.0
302.252094972067,158.79639975170699,2148.0,56.0,72.0,6183.0
298.88707874141505,157.92006069317998,2087.0,55.0,72.0,6184.0
295.829033285555,157.81095715878322,2093.0,55.0,72.0,6185.0
292.59171356333087,157.15316858331295,2043.5,54.0,72.0,6186.0
289.0352283770651,157.18440233236151,2058.0,60.0,71.0,6187.0
286.01165674603175,156.93253968253967,2016.0,53.0,71.0,6188.0
283.0870279146141,157.11100164203611,2030.0,54.0,70.0,6189.0
280.0547992122613,156.941604589434,1946.5,53.0,68.0,6190.0
276.91495704015426,156.78607750306855,1901.0,52.0,67.0,6191.0
273.882729403281,156.89606994771947,1849.0,51.0,66.0,6192.0
270.98501770634704,157.0841732497957,1835.5,51.0,66.0,6193.0
267.8933032779186,156.50173757866065,1774.5,51.0,66.0,6194.0
264.6775136766648,156.31635540464063,1767.0,49.0,66.0,6195.0
261.40974297668856,155.49163179916317,1673.0,50.0,64.0,6196.0
258.6434340412803,155.80386878053645,1671.5,50.0,64.0,6197.0
255.4614819479429,155.97460117548277,1588.0,48.0,61.0,6198.0
252.90617037775561,156.2500276946937,1504.5,47.0,60.0,6199.0
250.34353047813278,156.87208248357126,1471.0,47.0,59.0,6200.0
247.4717552118359,157.47511768661735,1487.0,47.0,58.0,6201.0
243.57110039053524,155.50964851826328,1451.0,43.0,65.0,6202.0
240.68181311950104,155.2250807439581,1496.5,42.0,65.0,6203.0
237.34612363962748,154.10221025468417,1485.5,43.0,65.0,6204.0
234.55629728526924,153.76357365376055,1498.0,41.0,66.0,6205.0
231.71841601979975,152.90988862639216,1481.5,40.0,66.0,6206.0
229.16314166115885,153.3621943159286,1513.0,41.0,66.0,6207.0
226.51680440771347,152.91735537190084,1512.5,41.0,65.0,6208.0
223.88933200398805,153.37099811676083,1504.5,41.0,64.0,6209.0
220.939111747851,152.36807545367716,1396.0,40.0,61.0,6210.0
218.5226973290214,153.03030303030303,1391.5,39.0,60.0,6211.0
216.1140964298859,152.7028585449638,1358.5,37.0,59.0,6212.0
213.4942401960784,152.58455882352942,1360.0,37.0,61.0,6213.0
211.02646330335025,152.0503193846956,1278.5,36.0,60.0,6214.0
209.85348688419703,151.54734484964808,1042.0,35.0,57.0,6215.0
209.4455087271179,149.4261387824606,783.0,28.0,53.0,6216.0
204.62616657862299,150.68251452720548,946.5,37.0,55.0,6217.0
201.93879056047197,150.10379793510322,904.0,34.0,54.0,6218.0
199.8729871175523,152.39210950080513,828.0,34.0,51.0,6219.0
197.21731909845786,153.04982206405694,702.5,31.0,49.0,6220.0
193.11264124293783,162.48587570621467,472.0,32.0,26.0,6221.0

2994.027777777778,73.82222222222222,72.96666666666667
559.1970133141418,185.9527407940506,2779.0,71.0,66.0,6626.0
555.564408085838,185.77040725591323,2811.5,72.0,66.0,6627.0
551.6498222299936,184.82467797400477,2859.5,72.0,70.0,6628.0
548.169406392694,184.35085616438357,2920.0,73.0,72.0,6629.0
544.4732798360935,183.71703374879058,2928.5,73.0,72.0,6630.0
540.4653432032302,183.9442575145805,2972.0,74.0,70.0,6631.0
536.6723038378317,183.7035645142922,2927.0,74.0,65.0,6632.0
532.7938786867,183.4831385642738,2995.0,75.0,66.0,6633.0
529.2256898817345,183.23625711782742,3044.0,76.0,67.0,6634.0
525.2372347929893,183.02924738184382,3071.5,76.0,66.0,6635.0
521.3454535660418,182.78199741435034,3094.0,76.0,67.0,6636.0
517.3558386411889,182.30207006369426,3140.0,77.0,70.0,6637.0
513.5499301133716,180.86177977946886,3219.5,77.0,78.0,6638.0
509.6826819094701,180.21793089242493,3236.5,78.0,79.0,6639.0
505.6843743621147,180.21779955092873,3266.0,78.0,78.0,6640.0
501.4379364836621,180.42269460162103,3269.5,79.0,78.0,6641.0
496.8958366481039,181.68358525590028,3142.5,78.0,65.0,6642.0
492.7575998726723,181.6415724972147,3141.5,79.0,67.0,6643.0
488.53508771929825,181.43008719403298,3173.0,80.0,69.0,6644.0
